"","$validation_var",".wx.1.id",".wx.3.experimental_condition",".wx.8.session_length",".wx.page_trail",".wx.pages_visited",".wx.user_agent","age","big_A10","big_A19","big_A24","big_A38","big_Ar11","big_Ar30","big_Ar37","big_C07","big_C08","big_C14","big_C26","big_C31","big_Cr20","big_Cr21","big_Cr29","big_Cr34","big_Cr39","big_E05","big_E06","big_E16","big_E18","big_E40","big_Er13","big_Er27","big_Er32","big_Er41","big_N02","big_N09","big_N22","big_N33","big_N36","big_Nr03","big_Nr12","big_Nr28","big_O04","big_O17","big_Or01","big_Or15","big_Or23","big_Or25","big_Or35","edu","fav_device","fbclid","gender","inc_cur","income","occ","os_pref","os_use","quit_early","rt_1","rt_2","rt_3","rt_4","rt_5","rt_6","seriousness","so","tech_interest","validation_kicked_in_2","vas_ar","vi_1","vi_2","vi_3","vi_4","vi_5","vi_6","z0_browser_screen_h","z0_browser_screen_w","start_time","end_time"
"666",FALSE,56551,"66VASnt",204,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",18,4.9,4.2,5,4.2,4.6,1.6,4.7,2.2,3.7,3.1,4.1,4,2.2,3,4.6,3.3,4.7,2.9,2.9,3.5,2.9,2.2,4.4,3.2,4.6,3.6,3.6,2,4.3,1.9,2.7,4.9,3.9,2.6,3.3,3.5,5,3.7,1.6,4.9,4.9,"02","smartphone",NA,"woman","dollar","100000","05","mac","mac",NA,8569,32585,24629,32128,35182,65495,"participate","jk",32,0,55,1,1,1,1,1,1,900,1440,2024-09-03 20:51:19,2024-09-03 20:54:43
"667",NA,54470,NA,0,"start.html",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-04 03:45:36,2024-09-04 03:45:36
"668",TRUE,24812,"66VASnt",211,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0",26,4.4,2.9,2.6,2.7,3.8,2.1,2.6,3.2,2.6,2.5,2.8,2,2.7,2.2,2.4,3.2,2.5,3.6,3.6,3.1,3,3,3.7,3.2,4.6,3.7,4,2.7,4.2,3.3,4.3,4.5,4.6,3.6,2.8,2.6,3.2,3.8,3,4.1,3.4,"04","phone",NA,"woman","dollar","2500","01","mac","mac",NA,14705,35726,41217,29796,42539,43952,"participate","jk",50,1,66,1,1,1,1,1,1,864,1536,2024-09-05 06:25:02,2024-09-05 06:28:33
"669",NA,56708,NA,0,"start.html",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-05 21:57:18,2024-09-05 21:57:18
"670",NA,48201,NA,0,"start.html",1,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-05 23:44:57,2024-09-05 23:44:57
"671",NA,81967,NA,0,"start.html",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-06 00:12:17,2024-09-06 00:12:17
"672",TRUE,44321,"89LIK",936,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0",45,4,3,2,3,5,4,3,3,3,3,3,1,4,3,4,5,4,3,3,3,3,2,4,3,4,3,2,1,1,1,1,4,4,1,3,3,5,3,3,4,5,"02","iphone",NA,"woman","dollar","50","02","mac","mac",NA,388588,NA,86635,46147,41881,245664,"justLook","jk",46,1,45,1,NA,1,1,1,1,768,1366,2024-09-06 00:13:59,2024-09-06 00:29:35
"673",NA,701,NA,0,"start.html",1,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-06 00:14:11,2024-09-06 00:14:11
"674",FALSE,77641,"74VAS",447,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",18,4.9,4.6,5,4.4,2.1,4.5,5,2.1,4.6,4.3,3.7,1.9,4.2,4.1,5,4.1,4,3.7,4,3.6,3,5,1.6,3.8,4.1,4.2,1,1,1,1,1,1.5,5,1,3,3,3,1.7,4.6,3,4.2,"01","MSI%20Laptop",NA,"man","other",NA,"07","win","win",NA,55454,NA,89187,61390,80294,58001,"participate","jk",78,0,50,1,NA,1,1,1,1,768,1366,2024-09-06 00:14:58,2024-09-06 00:22:25
"675",NA,9302,NA,0,"start.html",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-06 00:16:42,2024-09-06 00:16:42
"676",FALSE,33911,"89LIK",1225573,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html - thank.html",9,"Mozilla/5.0 (X11; CrOS aarch64 13816.55.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.86 Safari/537.36",21,5,4,4,3,3,5,5,1,4,4,2,2,2,4,5,5,5,1,2,2,3,2,2,3,5,5,3,5,5,4,4,4,5,5,4,5,5,4,5,5,5,"02","Iphone",NA,"woman",NA,NA,"01","win","win",NA,12077,NA,66433,35368,47628,70144,"participate","jk",54,0,19,1,NA,1,1,1,1,768,1366,2024-09-06 00:19:09,2024-09-20 04:45:22
"677",NA,65745,NA,0,"start.html",1,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-06 00:20:23,2024-09-06 00:20:23
"678",NA,91424,NA,0,"start.html",1,"Mozilla/5.0 (X11; CrOS aarch64 13816.55.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.86 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-06 00:25:22,2024-09-06 00:25:22
"679",FALSE,93248,"89LIK",522,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0",19,5,3,5,4,4,4,5,3,3,3,4,3,1,1,3,4,3,3,5,3,4,3,1,1,3,5,2,1,3,1,1,5,5,3,4,1,5,4,5,1,5,"02","iphone",NA,"woman","dollar","1700","05","win","win",NA,26254,NA,106858,132795,71958,96631,"participate","jk",28,0,65,1,NA,1,1,1,1,720,1280,2024-09-06 02:03:02,2024-09-06 02:11:44
"680",FALSE,37652,"74VAS",339,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6.1 Safari/605.1.15",21,4.3,3.6,4.6,3.9,4.1,3.9,4.1,3.3,3.1,3.3,4.3,2.4,2.6,3.4,3.2,3.3,3.4,2.6,2.8,2.7,2.7,2.6,1.5,1.4,1.5,1.9,3.2,2.5,3.4,2.4,2.6,2.8,3.2,2.3,5,4.7,4.6,4.2,4.3,5,5,"02","IPad",NA,"woman","dollar","1000","0","mac","mac",NA,26281,NA,66151,75157,50947,72236,"participate","jk",63,0,63,1,NA,1,1,1,1,800,1280,2024-09-07 20:37:27,2024-09-07 20:43:06
"681",TRUE,53864,"66VASnt",271,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0",16,4.5,4.2,3,3.6,4.1,3.6,4.6,4.3,3.9,3.9,3.6,2.5,3.8,4,3.3,4,4.4,1.7,3.4,2.3,3.3,3,3.1,1.8,4.2,3.7,3.5,2.6,3.7,2.1,2.5,3.3,3.8,2.8,4.2,1.2,4.8,4.5,3.7,4,4.8,"02","Laptop",NA,"man",NA,"0","05","win","win",NA,18922,41623,48967,41238,66715,50788,"participate","jk",66,0,39,1,1,1,1,1,1,864,1536,2024-09-08 04:01:20,2024-09-08 04:05:51
"682",NA,4650,NA,0,"start.html",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-08 04:08:35,2024-09-08 04:08:35
"683",FALSE,26503,"66VASnt",520,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",18,5,3.8,4.8,1.4,4.9,4.4,4.9,2.7,2,4.2,5,1.7,4.6,4.2,3,4.4,3.4,1.2,1.9,2.4,2.9,4,1,2.3,4.2,4.1,4.3,4.2,5,4.4,4.2,4.7,1.9,4.3,4.6,4.3,4.3,4.2,3.1,5,5,"02","Apple%20Laptop",NA,"woman","dollar","4000","01","mac","mac",NA,23431,39808,37439,26631,350429,39825,"participate","jk",20,0,11,1,1,1,1,1,1,900,1440,2024-09-08 22:20:04,2024-09-08 22:28:44
"684",FALSE,46753,"66VASnt",243,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html",8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",22,2.5,1.2,1.3,1.1,2.3,1.1,5,3,2.5,3.4,4.9,2.1,2,3,3.9,2.6,4.6,4.5,4.9,4.4,4,1.5,3.1,3.2,3.1,5,4.3,1.2,1.3,4.3,5,3.9,1.4,1,4.7,2.8,3.2,4.7,4.9,5,4.9,"04","Macbook",NA,"man","dollar","40000","05","mac","mac",NA,12513,51137,32340,32078,36632,70664,"participate","jk",20,0,89,1,1,1,1,1,1,900,1440,2024-09-08 22:32:51,2024-09-08 22:36:54
"685",FALSE,57744,"89LIK",1662,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - start.html",8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",32,5,3,4,4,5,5,5,3,2,3,4,4,5,5,5,5,4,3,4,2,2,2,1,4,4,5,1,2,1,1,1,2,4,2,4,3,3,5,5,5,5,"04","Iphone",NA,"woman","dollar","10000","01","mac","mac",NA,25897,NA,76753,86937,43464,84081,"participate","jk",74,0,50,1,NA,1,1,1,1,864,1536,2024-09-09 04:05:46,2024-09-09 04:33:28
"686",FALSE,43345,"89LIK",975,"start.html - 148.html - 270.html - 270.html - 392.html - 469.html - demosend.html - thank.html",8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",24,5,3,4,5,5,4,5,3,2,3,5,2,3,4,5,5,3,2,4,3,1,3,5,1,5,1,1,1,1,1,1,3,5,1,3,1,3,5,5,3,3,"04","apple",NA,"woman","dollar","10000000","01","mac","mac",NA,276679,NA,244847,93384,87183,127783,"justLook","jk",51,1,52,1,NA,1,1,1,1,840,1470,2024-09-09 04:21:13,2024-09-09 04:37:28
"687",NA,24610,NA,0,"start.html",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-10 02:10:01,2024-09-10 02:10:01
"688",NA,30652,"74VAS",11,"start.html - 148.html",2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,NA,NA,9936,NA,NA,NA,NA,NA,"participate","jk",NA,0,NA,1,NA,NA,NA,NA,NA,960,1536,2024-09-10 02:22:38,2024-09-10 02:22:49
"689",FALSE,80229,"66VASnt",374,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",17,4.9,3,4.7,4.7,4.8,5,4.9,3.3,5,4.8,3.3,4.2,4.4,4.4,3.5,2.7,4.9,3.9,5,4,4.6,3.2,3.2,4.2,3.9,4.6,2,1,1.3,1.3,1.7,3.5,5,1.6,4.5,3,3.2,2.6,4.4,2.7,4.5,"01","Apple%20laptop",NA,"woman","other",NA,"02","mac","win",NA,28071,97516,61276,36040,61919,86328,"participate","jk",75,0,86,1,1,1,1,1,1,896,414,2024-09-10 02:24:28,2024-09-10 02:30:42
"690",FALSE,87642,"74VAS",912,"start.html - 148.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",14,4.3,1.4,4.1,2.1,4.7,4.7,2.7,4.2,4.6,4.5,4.8,1.4,4.2,3.6,4.2,2.6,4.6,1,3.5,3.7,2.7,1.3,1.2,1.9,1.7,4,3.6,3.5,4.5,2.7,4.4,1.9,1.5,4.4,4.6,1.6,4.6,3.2,1.4,4.3,4.7,"07","Ipad",NA,"nonbinary","dollar",NA,"07","win","win",NA,51411,NA,490674,55990,178870,67671,"participate","jk",75,0,0,1,NA,1,1,1,1,1366,1024,2024-09-10 02:58:43,2024-09-10 03:13:55
"691",TRUE,42486,"74VAS",242,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0",17,3,3.9,5,3.9,3.8,2.5,3.5,4.1,3.2,3.5,3.5,2.5,5,3.5,1.8,3.8,2.8,1.6,2.4,3.8,3.5,4,2.1,1.9,3,3.7,1.7,1.7,2.2,2.5,3.1,1,4.8,1,4.5,3.2,2.9,4.7,4.8,4.3,4.5,"01","Dell%20Laptop",NA,"man","dollar","2000","05","win","win",NA,18595,NA,40558,30380,43692,62218,"participate","jk",48,0,73,1,NA,1,1,1,1,720,1280,2024-09-10 19:02:38,2024-09-10 19:06:40
"692",FALSE,22815,"74VAS",326,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",23,5,3.6,4.3,5,5,5,5,3.8,4.5,5,5,1.5,3.8,3.8,3.2,5,5,1,3.8,2.2,3.6,2.4,1,1,1,4.2,5,1,5,1,1,5,5,1,2.6,1,4.4,3.6,1,5,5,"02","iPad",NA,"woman","dollar","43200","01","mac","mac",NA,16614,NA,91506,47325,27224,98634,"participate","jk",82,0,97,1,NA,1,1,1,1,926,428,2024-09-11 01:57:23,2024-09-11 02:02:49
"693",NA,6475,NA,0,"start.html",1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-11 02:04:47,2024-09-11 02:04:47
"694",FALSE,97827,"89LIK",282,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",21,5,3,5,4,3,1,5,4,4,4,5,3,2,5,4,3,5,1,3,3,4,4,1,2,2,3,5,3,3,3,4,3,2,2,3,4,5,4,4,3,4,"02","Apple%20Phone",NA,"woman","dollar","600","05","mac","mac",NA,16922,NA,106782,25740,25534,72125,"participate","jk",50,1,66,1,NA,1,1,1,1,1080,1920,2024-09-11 05:49:03,2024-09-11 05:53:45
"695",NA,19920,NA,0,"start.html",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-11 15:45:00,2024-09-11 15:45:00
"696",FALSE,99670,"66VASnt",252,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",17,4.3,1.7,3.7,1.3,3.9,3.1,4.8,2.1,3.9,4,2.3,1.6,4.3,1.9,2.3,4.4,4.1,2.5,2.8,3.5,2.3,2.7,2.8,4.2,4.6,4.5,3.5,4.7,4.8,3.9,3.7,4.8,4.5,4.6,4.9,4.7,4.8,4.4,4.8,5,4.9,"01","iphone",NA,"woman","dollar","7000","05","mac","mac",NA,12981,58312,38568,32099,57209,50180,"participate","jk",23,0,44,1,1,1,1,1,1,1080,1920,2024-09-11 15:51:43,2024-09-11 15:55:55
"697",NA,67831,NA,0,"start.html",1,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-11 16:25:04,2024-09-11 16:25:04
"698",FALSE,4118,"89LIK",910,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",18,5,2,5,1,5,5,5,5,4,5,5,5,5,5,3,3,4,1,2,3,2,3,1,1,1,3,5,4,4,1,2,5,3,5,4,3,4,1,4,4,2,"01","Apple%20iphone",NA,"woman",NA,NA,"05","mac","mac",NA,540905,NA,89498,57805,42242,129010,"justLook","jk",36,0,57,1,NA,1,1,1,1,852,1517,2024-09-12 21:58:20,2024-09-12 22:13:30
"699",NA,88361,NA,0,"start.html",1,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-12 22:31:02,2024-09-12 22:31:02
"700",NA,20605,NA,0,"start.html",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-13 04:41:17,2024-09-13 04:41:17
"701",NA,88066,NA,0,"start.html",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:130.0) Gecko/20100101 Firefox/130.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-13 16:55:46,2024-09-13 16:55:46
"702",FALSE,65332,"89LIK",269,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",17,5,3,3,4,3,4,5,4,3,2,4,4,4,4,2,4,2,2,5,4,4,4,3,4,4,4,2,2,1,2,2,2,3,2,4,4,4,3,4,4,4,"01","Apple%20Phone",NA,"man","dollar","400","01","mac","mac",NA,21306,NA,58622,54541,38157,64923,"participate","jk",68,0,66,1,NA,1,1,1,1,768,1366,2024-09-13 19:12:14,2024-09-13 19:16:43
"703",FALSE,61247,"89LIK",487,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",19,5,4,5,3,4,4,5,2,2,4,5,3,1,5,5,4,5,3,2,1,2,3,3,3,4,4,4,1,3,2,1,2,3,1,3,3,3,4,2,5,5,"02","Apple%20Laptop",NA,"woman","dollar","7800","01","mac","mac",NA,20997,NA,63725,79099,33655,248988,"participate","jk",35,0,100,1,NA,1,1,1,1,956,1470,2024-09-13 23:02:25,2024-09-13 23:10:32
