"$validation_var";".wx.1.id";".wx.2.ip";".wx.3.experimental_condition";".wx.4.start_time";".wx.5.start_date";".wx.6.end_time";".wx.7.end_date";".wx.8.session_length";".wx.page_trail";".wx.pages_visited";".wx.user_agent";"age";"big_A10";"big_A19";"big_A24";"big_A38";"big_Ar11";"big_Ar30";"big_Ar37";"big_C07";"big_C08";"big_C14";"big_C26";"big_C31";"big_Cr20";"big_Cr21";"big_Cr29";"big_Cr34";"big_Cr39";"big_E05";"big_E06";"big_E16";"big_E18";"big_E40";"big_Er13";"big_Er27";"big_Er32";"big_Er41";"big_N02";"big_N09";"big_N22";"big_N33";"big_N36";"big_Nr03";"big_Nr12";"big_Nr28";"big_O04";"big_O17";"big_Or01";"big_Or15";"big_Or23";"big_Or25";"big_Or35";"edu";"fav_device";"fbclid";"gender";"inc_cur";"income";"occ";"os_pref";"os_use";"quit_early";"rt_1";"rt_2";"rt_3";"rt_4";"rt_5";"rt_6";"seriousness";"so";"tech_interest";"validation_kicked_in_2";"vas_ar";"vi_1";"vi_2";"vi_3";"vi_4";"vi_5";"vi_6";"z0_browser_screen_h";"z0_browser_screen_w";
"";"70898";"98.41.218.238";"";"05:53:44";"08/20/24";"05:53:44";"08/20/24";"0";"start.html";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"0";"98614";"165.139.177.245";"66VASnt";"15:35:20";"08/20/24";"15:43:06";"08/20/24";"466";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36";"18";"4.9";"1.4";"4.9";"1.5";"3.3";"2";"3.7";"1.5";"1";"1.6";"3.9";"1.1";"1.3";"1.7";"2.7";"3.2";"2.2";"1.7";"1";"1";"3.4";"4.9";"3.5";"1.6";"1.1";"1.3";"4.9";"3.5";"4.8";"3.3";"3.2";"2.7";"3.3";"4.7";"2.8";"2.6";"4.2";"2.7";"1.9";"3.6";"3.6";"01";"iphone";"";"woman";"dollar";"";"05";"mac";"mac";"";"53532";"58232";"88502";"131602";"74028";"57030";"participate";"jk";"56";"0";"77";"1";"1";"1";"1";"1";"1";"768";"1366";
"";"75298";"89.163.216.65";"";"15:52:31";"08/20/24";"15:52:31";"08/20/24";"0";"start.html";"1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"1";"85501";"75.210.167.23";"74VAS";"22:51:54";"08/21/24";"23:01:06";"08/21/24";"552";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0";"22";"5";"4.4";"4.7";"2.1";"5";"2.8";"5";"4.2";"5";"5";"2.5";"1.7";"1.8";"1.5";"2";"3";"4.9";"2";"2.4";"1.7";"1";"1.4";"2.6";"1";"1.3";"4.3";"1.4";"5";"3.7";"2";"2";"4";"4.1";"5";"5";"5";"4.9";"4.3";"1";"3.7";"5";"02";"smartphone%20android";"";"woman";"dollar";"800";"05";"win";"win";"";"257498";"";"38852";"37259";"88255";"58341";"participate";"jk";"92";"0";"0";"1";"";"1";"1";"1";"1";"800";"1280";
"0";"25919";"68.187.44.192";"89LIK";"15:25:48";"08/22/24";"15:29:02";"08/22/24";"194";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";"19";"5";"3";"5";"4";"5";"5";"5";"4";"4";"4";"5";"4";"5";"5";"3";"5";"4";"3";"4";"4";"4";"4";"2";"3";"5";"4";"3";"3";"4";"3";"3";"4";"3";"3";"5";"5";"5";"5";"5";"5";"5";"03";"Apple%20Smartphone";"";"woman";"dollar";"1500";"01";"mac";"mac";"";"22584";"";"63429";"17086";"18364";"42817";"participate";"jk";"93";"0";"47";"1";"";"1";"1";"1";"1";"1080";"1920";
"0";"32734";"73.66.158.80";"66VASnt";"06:05:45";"08/24/24";"06:18:40";"08/24/24";"775";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";"33";"5";"2.3";"2.9";"1.1";"4.9";"5";"4.9";"1.4";"1.4";"1.8";"3.6";"3";"1";"3.7";"2.6";"2.1";"2.9";"1.8";"1.1";"4.9";"1.2";"2.7";"1.1";"3.2";"1.1";"1.8";"1.7";"1";"3.1";"3.1";"3.3";"3.4";"4.9";"2.3";"1.5";"1";"4.8";"4.4";"3";"4.7";"2.9";"01";"Smartphone";"";"woman";"dollar";"2700";"01";"mac";"mac";"";"276922";"65973";"44079";"90031";"69483";"220761";"participate";"jk";"72";"0";"76";"1";"1";"1";"1";"1";"1";"730";"1300";
"1";"83851";"98.228.179.220";"74VAS";"23:54:21";"08/24/24";"23:57:14";"08/24/24";"173";"start.html - 148.html - 270.html - 392.html - 469.html";"5";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";"21";"5";"1.9";"5";"";"5";"1.7";"";"4";"2";"5";"3.6";"";"1";"3.6";"3.9";"";"";"1";"1.7";"1";"1";"";"1";"1";"";"";"4.1";"2.6";"4.2";"";"";"4.8";"3.1";"1";"5";"5";"5";"5";"1";"3.7";"";"";"";"";"woman";"";"";"";"";"";"";"16533";"";"51661";"47563";"54659";"";"justLook";"jk";"";"0";"";"1";"";"1";"1";"1";"";"900";"1440";
"0";"85320";"208.107.119.26";"74VAS";"21:12:11";"08/25/24";"21:26:40";"08/25/24";"869";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";"24";"4.8";"1";"1.1";"4.8";"5";"4.9";"4.9";"4.9";"4.9";"4.9";"4.9";"1";"4.8";"4.9";"4.9";"4.9";"4.9";"1.1";"4.9";"4.9";"1";"1";"1";"4.9";"4.8";"4.9";"1.1";"1.1";"4.9";"4.8";"4.7";"4.9";"5";"1.1";"4.7";"4.9";"4.8";"4.9";"5";"5";"5";"04";"Apple%20iPhone";"";"woman";"dollar";"4000";"01";"win";"win";"";"428282";"";"149365";"51100";"35584";"166201";"participate";"jk";"50";"1";"50";"1";"";"1";"1";"1";"1";"1128";"1692";
"";"81660";"74.194.205.89";"";"05:35:04";"08/26/24";"05:35:04";"08/26/24";"0";"start.html";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"0";"21878";"216.125.32.126";"89LIK";"15:07:56";"08/26/24";"15:35:40";"08/26/24";"1664";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";"16";"4";"4";"4";"4";"5";"4";"5";"2";"1";"2";"3";"2";"2";"2";"2";"3";"3";"4";"3";"4";"4";"3";"3";"3";"5";"5";"1";"5";"5";"4";"4";"2";"5";"4";"5";"5";"5";"5";"3";"2";"5";"01";"iphone";"";"nonbinary";"dollar";"20000";"05";"mac";"mac";"";"1366485";"";"53531";"31319";"21770";"83485";"participate";"jk";"16";"0";"39";"1";"";"1";"1";"1";"1";"768";"1366";
"";"73081";"71.11.81.98";"";"17:38:38";"08/26/24";"17:38:38";"08/26/24";"0";"start.html";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"0";"12036";"74.194.205.89";"89LIK";"19:43:13";"08/26/24";"19:46:19";"08/26/24";"186";"start.html - 148.html - 270.html - 392.html - 469.html - thank.html";"6";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";"22";"5";"4";"5";"";"5";"4";"";"4";"4";"3";"5";"";"1";"2";"2";"";"";"4";"5";"5";"5";"";"2";"4";"";"";"3";"4";"4";"";"";"3";"3";"3";"4";"2";"2";"5";"5";"3";"";"";"";"";"woman";"";"";"";"";"";"true";"18056";"";"40993";"61808";"34105";"";"participate";"jk";"";"0";"";"1";"";"1";"1";"1";"";"900";"1440";
"";"60644";"74.194.205.89";"";"19:46:29";"08/26/24";"19:46:29";"08/26/24";"0";"start.html";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"0";"87444";"50.24.144.50";"89LIK";"19:12:34";"08/28/24";"19:25:13";"08/28/24";"759";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";"21";"4";"4";"3";"3";"3";"3";"5";"3";"4";"4";"3";"4";"3";"1";"2";"4";"5";"3";"1";"3";"1";"3";"3";"3";"5";"5";"4";"1";"5";"3";"3";"5";"3";"2";"3";"1";"1";"1";"1";"3";"3";"02";"iPad";"";"woman";"dollar";"";"01";"mac";"mac";"";"75192";"";"95996";"155283";"58483";"246556";"participate";"jk";"22";"0";"50";"1";"";"1";"1";"1";"1";"900";"1440";
"0";"49344";"98.41.208.134";"89LIK";"07:22:38";"08/29/24";"07:31:16";"08/29/24";"518";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";"21";"3";"3";"3";"4";"3";"4";"4";"3";"4";"4";"4";"1";"1";"4";"2";"3";"5";"3";"3";"2";"3";"4";"1";"4";"4";"4";"1";"2";"4";"2";"2";"1";"4";"4";"1";"5";"5";"2";"3";"4";"4";"02";"Macbook%20Air";"";"woman";"";"";"05";"mac";"mac";"";"13134";"";"135480";"72216";"68563";"95102";"participate";"jk";"68";"0";"41";"1";"";"1";"1";"1";"1";"900";"1440";
"1";"16388";"98.114.141.63";"74VAS";"01:13:29";"08/30/24";"01:29:37";"08/30/24";"968";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";"24";"3.8";"2.4";"2.5";"3.4";"2.2";"3.4";"3.5";"2.5";"1.8";"3.6";"3.3";"2.6";"2.2";"2.3";"2.3";"3.2";"2.5";"1.8";"2.2";"2.3";"3.4";"2.3";"2";"1.8";"2.5";"2.7";"1.4";"3.7";"2.6";"2.8";"2.2";"4.2";"4.1";"3.5";"5";"3.9";"4.2";"4.9";"5";"3.6";"4.4";"04";"iphone";"";"man";"dollar";"4000";"01";"win";"mac";"";"750160";"";"60428";"36840";"40789";"37084";"participate";"jk";"29";"0";"82";"1";"";"1";"1";"1";"1";"900";"1440";
"";"93751";"98.114.141.63";"89LIK";"01:44:45";"08/30/24";"01:44:53";"08/30/24";"8";"start.html - 148.html";"2";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";"24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"man";"";"";"";"";"";"";"7177";"";"";"";"";"";"justLook";"jk";"";"0";"";"1";"";"";"";"";"";"900";"1440";
"0";"78261";"37.201.7.233";"66VASnt";"11:14:16";"08/30/24";"11:26:07";"08/30/24";"711";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html";"8";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15";"22";"4.6";"4.3";"4.5";"4.9";"4.7";"4.5";"4.9";"3.4";"3.2";"3.7";"5";"2.7";"3.6";"1.9";"2";"4.9";"5";"2.3";"3.8";"4.7";"3.6";"3.3";"2.7";"2.5";"4.7";"5";"3.8";"2.1";"4.3";"2.3";"2.1";"4";"3.4";"3.3";"5";"4";"4.7";"4.3";"2.4";"5";"5";"02";"Iphone";"";"woman";"euro";"300";"05";"mac";"mac";"";"12060";"52025";"39123";"103557";"43333";"70170";"participate";"so";"50";"1";"54";"1";"1";"1";"1";"1";"1";"1180";"820";
"1";"3613";"87.249.132.102";"74VAS";"13:14:10";"08/30/24";"13:17:34";"08/30/24";"204";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0";"28";"4.8";"3.8";"3.2";"3.5";"3.7";"3.7";"3.8";"3.8";"3.3";"3.2";"4.9";"1.9";"2.8";"1.4";"2.2";"2.5";"2.6";"2.6";"2.6";"1.8";"2.2";"2.5";"2.7";"2.4";"2.7";"3.6";"3.9";"3.7";"3.4";"3.7";"4";"3.5";"3.8";"2.7";"4.7";"4.6";"4.6";"5";"4.2";"4.9";"4.9";"02";"Android%20Flip%20Smartphone";"";"woman";"euro";"1300";"05";"win";"win";"";"19156";"";"32931";"37019";"19344";"57238";"participate";"so";"95";"0";"33";"1";"";"1";"1";"1";"1";"1067";"1600";
"";"3834";"73.2.66.164";"";"18:14:56";"08/31/24";"18:14:56";"08/31/24";"0";"start.html";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"0";"56106";"73.2.66.164";"89LIK";"18:15:25";"08/31/24";"18:19:49";"08/31/24";"264";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";"18";"4";"2";"5";"2";"4";"4";"4";"3";"3";"3";"4";"1";"3";"4";"5";"3";"4";"3";"3";"3";"3";"3";"3";"3";"4";"5";"4";"2";"2";"1";"2";"4";"3";"3";"5";"3";"5";"5";"5";"5";"5";"02";"smart%20phone";"";"woman";"";"";"01";"win";"win";"";"34287";"";"46617";"38382";"38138";"66630";"participate";"jk";"60";"0";"36";"1";"";"1";"1";"1";"1";"800";"1280";
"0";"45467";"76.232.179.8";"74VAS";"19:17:43";"08/31/24";"19:23:26";"08/31/24";"343";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15";"21";"5";"2.5";"5";"5";"5";"3.2";"5";"2.4";"3.5";"4.5";"3.5";"1.9";"4.3";"5";"4.1";"2.8";"3.4";"1.6";"1.5";"3.5";"1.1";"5";"1.5";"3.7";"3.4";"2.6";"3.4";"1";"3.4";"1";"1.4";"4.5";"5";"2.1";"2.4";"5";"5";"3.2";"1.1";"4.1";"4.6";"04";"iPhone";"";"woman";"dollar";"2400";"01";"mac";"mac";"";"76636";"";"65584";"56566";"36871";"63273";"participate";"jk";"74";"0";"85";"1";"";"1";"1";"1";"1";"956";"1470";
"";"23742";"76.232.179.8";"";"19:24:09";"08/31/24";"19:24:09";"08/31/24";"0";"start.html";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"";"17049";"76.232.179.8";"";"19:24:29";"08/31/24";"19:24:29";"08/31/24";"0";"start.html";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"";"55267";"35.134.96.124";"";"01:33:28";"09/01/24";"01:33:28";"09/01/24";"0";"start.html";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"0";"73861";"64.118.102.242";"74VAS";"07:42:57";"09/01/24";"07:47:35";"09/01/24";"278";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1";"21";"4.5";"5";"3.7";"5";"2.4";"3.8";"4.8";"5";"3.6";"3.6";"4.8";"1.3";"4.9";"4.9";"2.4";"4.8";"4.6";"3.5";"4.6";"3.4";"4.9";"3.7";"3.7";"4.2";"4.9";"4.3";"1.2";"1.2";"1.1";"1.4";"1";"1.8";"4";"1.4";"5";"2.2";"3.5";"4.9";"5";"4.5";"4.9";"04";"iPhone%20";"";"woman";"dollar";"2000";"01";"mac";"mac";"";"96146";"";"38899";"31018";"33476";"41514";"participate";"jk";"10";"0";"70";"1";"";"1";"1";"1";"1";"844";"390";
"";"6870";"64.139.231.211";"";"08:13:06";"09/01/24";"09:40:47";"09/05/24";"350861";"start.html - start.html - start.html - start.html";"4";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"";"55874";"89.163.216.65";"";"19:40:38";"09/01/24";"19:40:38";"09/01/24";"0";"start.html";"1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"0";"16195";"98.255.225.47";"89LIK";"23:26:52";"09/01/24";"23:38:25";"09/01/24";"693";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html";"8";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";"18";"4";"1";"4";"3";"4";"5";"5";"3";"4";"4";"5";"2";"4";"2";"1";"5";"5";"3";"2";"2";"4";"4";"1";"1";"5";"5";"3";"5";"5";"2";"1";"1";"2";"5";"5";"4";"5";"4";"5";"4";"5";"02";"Apple%20Iphone";"";"woman";"dollar";"2100";"05";"other";"mac";"";"192917";"";"64121";"98330";"70537";"186818";"participate";"jk";"37";"0";"66";"1";"";"1";"1";"1";"1";"960";"1536";
"";"32605";"174.108.47.110";"";"01:19:17";"09/02/24";"01:19:17";"09/02/24";"0";"start.html";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"0";"51490";"174.108.47.110";"74VAS";"01:20:47";"09/02/24";"01:27:39";"09/02/24";"412";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";"26";"5";"5";"5";"5";"5";"1";"5";"5";"5";"5";"5";"5";"4.1";"5";"5";"4.4";"5";"1";"5";"5";"1";"5";"1.7";"1";"1.9";"5";"3.2";"1";"1";"3.4";"2.3";"3.7";"5";"1";"5";"5";"4.4";"1";"5";"1";"5";"04";"apple%20phone";"";"woman";"dollar";"5000";"01";"mac";"mac";"";"49396";"";"52614";"39668";"34568";"67580";"participate";"jk";"100";"0";"100";"1";"";"1";"1";"1";"1";"864";"1536";
"0";"79910";"174.219.13.175";"74VAS";"01:45:15";"09/02/24";"01:50:15";"09/02/24";"300";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";"17";"4.9";"4";"3.1";"4.6";"4.3";"3.9";"4.4";"3.5";"4.4";"4.5";"3.8";"3.1";"3.9";"3.5";"3.4";"3.6";"4.1";"2.3";"2.7";"3.6";"3.2";"2.8";"1.9";"2.6";"2.8";"2.8";"4";"3.3";"3.6";"2.6";"2.7";"2.8";"3.6";"2.5";"3.6";"1.1";"1.4";"2.6";"3.2";"4.9";"4.1";"02";"IPhone";"";"woman";"dollar";"";"05";"mac";"win";"";"35157";"";"44321";"48359";"52132";"62197";"participate";"jk";"25";"0";"40";"1";"";"1";"1";"1";"1";"864";"1536";
"";"94783";"174.219.13.175";"";"01:57:35";"09/02/24";"01:57:35";"09/02/24";"0";"start.html";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"";"26548";"198.207.150.45";"89LIK";"04:00:48";"09/02/24";"04:06:14";"09/02/24";"326";"start.html - 148.html";"2";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36";"25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"man";"";"";"";"";"";"";"325454";"";"";"";"";"";"participate";"jk";"";"0";"";"1";"";"";"";"";"";"1080";"1920";
"";"80515";"134.34.7.199";"";"08:05:19";"09/03/24";"08:05:19";"09/03/24";"0";"start.html";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"0";"56551";"50.220.237.1";"66VASnt";"20:51:19";"09/03/24";"20:54:43";"09/03/24";"204";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36";"18";"4.9";"4.2";"5";"4.2";"4.6";"1.6";"4.7";"2.2";"3.7";"3.1";"4.1";"4";"2.2";"3";"4.6";"3.3";"4.7";"2.9";"2.9";"3.5";"2.9";"2.2";"4.4";"3.2";"4.6";"3.6";"3.6";"2";"4.3";"1.9";"2.7";"4.9";"3.9";"2.6";"3.3";"3.5";"5";"3.7";"1.6";"4.9";"4.9";"02";"smartphone";"";"woman";"dollar";"100000";"05";"mac";"mac";"";"8569";"32585";"24629";"32128";"35182";"65495";"participate";"jk";"32";"0";"55";"1";"1";"1";"1";"1";"1";"900";"1440";
