$validation_var;.wx.1.id;.wx.3.experimental_condition;.wx.4.start_time;.wx.5.start_date;.wx.6.end_time;.wx.7.end_date;.wx.8.session_length;.wx.page_trail;.wx.pages_visited;.wx.user_agent;age;big_A10;big_A19;big_A24;big_A38;big_Ar11;big_Ar30;big_Ar37;big_C07;big_C08;big_C14;big_C26;big_C31;big_Cr20;big_Cr21;big_Cr29;big_Cr34;big_Cr39;big_E05;big_E06;big_E16;big_E18;big_E40;big_Er13;big_Er27;big_Er32;big_Er41;big_N02;big_N09;big_N22;big_N33;big_N36;big_Nr03;big_Nr12;big_Nr28;big_O04;big_O17;big_Or01;big_Or15;big_Or23;big_Or25;big_Or35;edu;fav_device;fbclid;gender;inc_cur;income;occ;os_pref;os_use;quit_early;rt_1;rt_2;rt_3;rt_4;rt_5;rt_6;seriousness;so;tech_interest;validation_kicked_in_2;vas_ar;vi_1;vi_2;vi_3;vi_4;vi_5;vi_6;z0_browser_screen_h;z0_browser_screen_w;...84
NA;65716;NA;13:24:32;07/23/24;13:24:32;07/23/24;0;start.html;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;so;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;22360;NA;22:05:07;07/23/24;22:05:07;07/23/24;0;start.html;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;so;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;2561;NA;08:06:47;07/24/24;08:06:47;07/24/24;0;start.html;1;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;so;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0;2365;74VAS;11:47:29;07/26/24;11:53:44;07/26/24;375;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36";24;4.6;4.7;4.6;4.2;4.5;2.4;3.5;4.1;3.4;3.4;4.8;2.7;3.4;3.3;3;2.8;3.5;2.3;3.9;4.1;3.3;4;1.6;1.7;3.4;3;3.2;1.1;3.6;2.4;2.6;3.3;3.1;1.3;3;2.6;2.4;3.9;4.4;4.5;4.6;04;Android%20Smartphone;NA;woman;euro;2000;05;win;win;NA;16672;NA;86507;80154;48815;64264;participate;so;35;0;78;1;NA;1;1;1;1;864;1536;NA
1;47634;74VAS;08:18:56;07/27/24;08:22:38;07/27/24;222;start.html - 148.html - 270.html - 270.html - 392.html - 469.html - demosend.html;7;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15";24;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;NA;NA;NA;woman;NA;NA;NA;NA;NA;NA;14619;NA;183587;6987;7141;4996;justLook;jk;NA;0;NA;1;NA;1;1;1;1;900;1440;NA
NA;88655;NA;19:25:52;07/27/24;19:25:52;07/27/24;0;start.html;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;so;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0;43787;89LIK;09:53:23;07/28/24;09:58:59;07/28/24;336;start.html - start.html - start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;9;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36";27;5;4;5;4;5;3;5;3;3;3;3;3;4;3;2;4;4;2;4;3;4;2;2;2;4;5;5;2;4;4;4;4;4;3;5;4;4;5;4;5;5;02;Android%20Smartphone%20;NA;woman;euro;900;05;win;win;NA;29261;NA;52192;73009;32354;87553;participate;so;32;0;71;1;NA;1;1;1;1;915;412;NA
NA;85337;NA;10:00:08;07/28/24;10:00:08;07/28/24;0;start.html;1;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;so;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0;71595;89LIK;12:15:42;07/29/24;12:20:54;07/29/24;312;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1";23;5;5;5;5;5;5;5;4;2;1;5;3;3;1;1;2;1;3;4;5;3;3;1;3;5;5;4;5;1;5;5;1;5;5;5;5;2;5;5;5;5;02;iPhone;NA;man;euro;900;05;mac;win;NA;24054;NA;64892;45061;41751;97515;participate;so;100;0;30;1;NA;1;1;1;1;667;375;NA
0;11944;74VAS;07:37:31;08/02/24;07:44:08;08/02/24;397;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0";26;4.8;3.7;4.4;4.5;4.7;4.9;4.8;2.4;4;4.1;2;1.1;1.5;1.4;1.3;2;2.2;1.2;3.4;1.9;1.7;3.3;1.4;2;2.6;1.7;1.6;1.3;1.4;1.8;2.6;2;3.4;1.5;3.2;4.3;4.7;3.6;3.4;2.8;4.7;04;Android%20Smartphone;NA;woman;euro;2100;01;win;win;NA;17550;NA;50228;69916;50243;139373;participate;so;70;0;55;1;NA;1;1;1;1;1080;1920;NA
1;21632;89LIK;14:51:15;08/02/24;15:23:54;08/02/24;1959;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0";1;3;NA;NA;NA;3;NA;NA;3;3;NA;NA;NA;NA;NA;NA;NA;NA;3;3;NA;NA;NA;NA;NA;NA;NA;3;3;NA;NA;NA;3;NA;NA;3;NA;3;NA;NA;NA;NA;0;NA;NA;man;NA;NA;0;NA;NA;NA;12725;NA;12711;1896308;9611;21407;justLook;ind;50;1;50;1;NA;1;1;1;1;720;1280;NA
1;91276;74VAS;14:38:19;08/03/24;14:41:44;08/03/24;205;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";25;3;2.9;2.9;5;3.1;3.1;1;3;2.9;3;3;5;3;3.2;3;3;2.9;3.1;2.9;3.2;2.9;5;3.5;3.1;2.8;1;3;3;2.8;4.7;5;3;3.1;3;3;3;3;3;3;3.2;1;02;dfwefg;NA;woman;euro;45555;01;win;win;NA;13890;NA;47532;32711;29856;37985;participate;ind;87;0;81;1;NA;1;1;1;1;864;1536;NA
NA;39776;66VASnt;18:47:09;08/04/24;18:47:44;08/04/24;35;start.html - 148.html - thank.html;3;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Mobile Safari/537.36";26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woman;NA;NA;NA;NA;NA;TRUE;9375;NA;NA;NA;NA;NA;participate;ind;NA;0;NA;1;NA;NA;NA;NA;NA;800;360;NA
NA;99519;66VASnt;06:07:46;08/06/24;06:09:46;08/06/24;120;start.html - 148.html - 148.html - 148.html;4;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36";54;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;man;NA;NA;NA;NA;NA;NA;67393;NA;NA;NA;NA;NA;participate;jk;NA;0;NA;1;NA;NA;NA;NA;NA;772;360;NA
NA;18763;NA;01:33:57;08/09/24;01:33:57;08/09/24;0;start.html;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:129.0) Gecko/20100101 Firefox/129.0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;jk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0;85981;89LIK;19:55:28;08/10/24;19:59:23;08/10/24;235;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0";22;4;4;4;4;4;3;4;4;4;4;4;3;4;3;2;3;2;1;1;1;2;1;1;NA;2;2;2;4;5;4;3;3;5;4;5;3;3;4;3;4;5;04;Smartphone;NA;woman;euro;0;05;win;win;NA;58254;NA;27494;26956;40396;49930;participate;so;74;0;13;1;NA;1;1;1;1;1080;1920;NA
NA;46635;NA;21:03:41;08/13/24;11:13:01;09/21/24;3334160;start.html - start.html - start.html - start.html - start.html;5;"Mozilla/5.0 (compatible; Bytespider; spider-feedback@bytedance.com) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.0.0 Safari/537.36";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;re;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0;11147;66VASnt;20:33:28;08/19/24;03:23:05;08/20/24;24577;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36";16;5;1.9;5;3.3;5;5;5;4.8;5;5;5;5;5;4.9;4.7;5;5;3.4;4.9;5;4.4;4.5;1.1;2.1;4.5;4.6;1.7;1;4.9;3.7;3.4;5;4.6;1.6;5;2.9;3.2;5;5;5;5;07;Apple%20Watch;NA;woman;NA;0;07;mac;mac;NA;24078310;107963;57024;41025;63208;220506;participate;jk;50;1;48;1;1;1;1;1;1;852;1517;NA
NA;70898;NA;05:53:44;08/20/24;05:53:44;08/20/24;0;start.html;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;jk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0;98614;66VASnt;15:35:20;08/20/24;15:43:06;08/20/24;466;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36";18;4.9;1.4;4.9;1.5;3.3;2;3.7;1.5;1;1.6;3.9;1.1;1.3;1.7;2.7;3.2;2.2;1.7;1;1;3.4;4.9;3.5;1.6;1.1;1.3;4.9;3.5;4.8;3.3;3.2;2.7;3.3;4.7;2.8;2.6;4.2;2.7;1.9;3.6;3.6;01;iphone;NA;woman;dollar;NA;05;mac;mac;NA;53532;58232;88502;131602;74028;57030;participate;jk;56;0;77;1;1;1;1;1;1;768;1366;NA
NA;75298;NA;15:52:31;08/20/24;15:52:31;08/20/24;0;start.html;1;"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;jk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;85501;74VAS;22:51:54;08/21/24;23:01:06;08/21/24;552;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0";22;5;4.4;4.7;2.1;5;2.8;5;4.2;5;5;2.5;1.7;1.8;1.5;2;3;4.9;2;2.4;1.7;1;1.4;2.6;1;1.3;4.3;1.4;5;3.7;2;2;4;4.1;5;5;5;4.9;4.3;1;3.7;5;02;smartphone%20android;NA;woman;dollar;800;05;win;win;NA;257498;NA;38852;37259;88255;58341;participate;jk;92;0;0;1;NA;1;1;1;1;800;1280;NA
0;25919;89LIK;15:25:48;08/22/24;15:29:02;08/22/24;194;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";19;5;3;5;4;5;5;5;4;4;4;5;4;5;5;3;5;4;3;4;4;4;4;2;3;5;4;3;3;4;3;3;4;3;3;5;5;5;5;5;5;5;03;Apple%20Smartphone;NA;woman;dollar;1500;01;mac;mac;NA;22584;NA;63429;17086;18364;42817;participate;jk;93;0;47;1;NA;1;1;1;1;1080;1920;NA
0;32734;66VASnt;06:05:45;08/24/24;06:18:40;08/24/24;775;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";33;5;2.3;2.9;1.1;4.9;5;4.9;1.4;1.4;1.8;3.6;3;1;3.7;2.6;2.1;2.9;1.8;1.1;4.9;1.2;2.7;1.1;3.2;1.1;1.8;1.7;1;3.1;3.1;3.3;3.4;4.9;2.3;1.5;1;4.8;4.4;3;4.7;2.9;01;Smartphone;NA;woman;dollar;2700;01;mac;mac;NA;276922;65973;44079;90031;69483;220761;participate;jk;72;0;76;1;1;1;1;1;1;730;1300;NA
1;83851;74VAS;23:54:21;08/24/24;23:57:14;08/24/24;173;start.html - 148.html - 270.html - 392.html - 469.html;5;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";21;5;1.9;5;NA;5;1.7;NA;4;2;5;3.6;NA;1;3.6;3.9;NA;NA;1;1.7;1;1;NA;1;1;NA;NA;4.1;2.6;4.2;NA;NA;4.8;3.1;1;5;5;5;5;1;3.7;NA;NA;NA;NA;woman;NA;NA;NA;NA;NA;NA;16533;NA;51661;47563;54659;NA;justLook;jk;NA;0;NA;1;NA;1;1;1;NA;900;1440;NA
0;85320;74VAS;21:12:11;08/25/24;21:26:40;08/25/24;869;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";24;4.8;1;1.1;4.8;5;4.9;4.9;4.9;4.9;4.9;4.9;1;4.8;4.9;4.9;4.9;4.9;1.1;4.9;4.9;1;1;1;4.9;4.8;4.9;1.1;1.1;4.9;4.8;4.7;4.9;5;1.1;4.7;4.9;4.8;4.9;5;5;5;04;Apple%20iPhone;NA;woman;dollar;4000;01;win;win;NA;428282;NA;149365;51100;35584;166201;participate;jk;50;1;50;1;NA;1;1;1;1;1128;1692;NA
NA;81660;NA;05:35:04;08/26/24;05:35:04;08/26/24;0;start.html;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;jk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0;21878;89LIK;15:07:56;08/26/24;15:35:40;08/26/24;1664;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";16;4;4;4;4;5;4;5;2;1;2;3;2;2;2;2;3;3;4;3;4;4;3;3;3;5;5;1;5;5;4;4;2;5;4;5;5;5;5;3;2;5;01;iphone;NA;nonbinary;dollar;20000;05;mac;mac;NA;1366485;NA;53531;31319;21770;83485;participate;jk;16;0;39;1;NA;1;1;1;1;768;1366;NA
NA;73081;NA;17:38:38;08/26/24;17:38:38;08/26/24;0;start.html;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;jk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0;12036;89LIK;19:43:13;08/26/24;19:46:19;08/26/24;186;start.html - 148.html - 270.html - 392.html - 469.html - thank.html;6;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";22;5;4;5;NA;5;4;NA;4;4;3;5;NA;1;2;2;NA;NA;4;5;5;5;NA;2;4;NA;NA;3;4;4;NA;NA;3;3;3;4;2;2;5;5;3;NA;NA;NA;NA;woman;NA;NA;NA;NA;NA;TRUE;18056;NA;40993;61808;34105;NA;participate;jk;NA;0;NA;1;NA;1;1;1;NA;900;1440;NA
NA;60644;NA;19:46:29;08/26/24;19:46:29;08/26/24;0;start.html;1;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;jk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0;87444;89LIK;19:12:34;08/28/24;19:25:13;08/28/24;759;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";21;4;4;3;3;3;3;5;3;4;4;3;4;3;1;2;4;5;3;1;3;1;3;3;3;5;5;4;1;5;3;3;5;3;2;3;1;1;1;1;3;3;02;iPad;NA;woman;dollar;NA;01;mac;mac;NA;75192;NA;95996;155283;58483;246556;participate;jk;22;0;50;1;NA;1;1;1;1;900;1440;NA
0;49344;89LIK;07:22:38;08/29/24;07:31:16;08/29/24;518;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";21;3;3;3;4;3;4;4;3;4;4;4;1;1;4;2;3;5;3;3;2;3;4;1;4;4;4;1;2;4;2;2;1;4;4;1;5;5;2;3;4;4;02;Macbook%20Air;NA;woman;NA;NA;05;mac;mac;NA;13134;NA;135480;72216;68563;95102;participate;jk;68;0;41;1;NA;1;1;1;1;900;1440;NA
1;16388;74VAS;01:13:29;08/30/24;01:29:37;08/30/24;968;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";24;3.8;2.4;2.5;3.4;2.2;3.4;3.5;2.5;1.8;3.6;3.3;2.6;2.2;2.3;2.3;3.2;2.5;1.8;2.2;2.3;3.4;2.3;2;1.8;2.5;2.7;1.4;3.7;2.6;2.8;2.2;4.2;4.1;3.5;5;3.9;4.2;4.9;5;3.6;4.4;04;iphone;NA;man;dollar;4000;01;win;mac;NA;750160;NA;60428;36840;40789;37084;participate;jk;29;0;82;1;NA;1;1;1;1;900;1440;NA
NA;93751;89LIK;01:44:45;08/30/24;01:44:53;08/30/24;8;start.html - 148.html;2;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36";24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;man;NA;NA;NA;NA;NA;NA;7177;NA;NA;NA;NA;NA;justLook;jk;NA;0;NA;1;NA;NA;NA;NA;NA;900;1440;NA
0;78261;66VASnt;11:14:16;08/30/24;11:26:07;08/30/24;711;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html;8;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15";22;4.6;4.3;4.5;4.9;4.7;4.5;4.9;3.4;3.2;3.7;5;2.7;3.6;1.9;2;4.9;5;2.3;3.8;4.7;3.6;3.3;2.7;2.5;4.7;5;3.8;2.1;4.3;2.3;2.1;4;3.4;3.3;5;4;4.7;4.3;2.4;5;5;02;Iphone;NA;woman;euro;300;05;mac;mac;NA;12060;52025;39123;103557;43333;70170;participate;so;50;1;54;1;1;1;1;1;1;1180;820;NA
1;3613;74VAS;13:14:10;08/30/24;13:17:34;08/30/24;204;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0";28;4.8;3.8;3.2;3.5;3.7;3.7;3.8;3.8;3.3;3.2;4.9;1.9;2.8;1.4;2.2;2.5;2.6;2.6;2.6;1.8;2.2;2.5;2.7;2.4;2.7;3.6;3.9;3.7;3.4;3.7;4;3.5;3.8;2.7;4.7;4.6;4.6;5;4.2;4.9;4.9;02;Android%20Flip%20Smartphone;NA;woman;euro;1300;05;win;win;NA;19156;NA;32931;37019;19344;57238;participate;so;95;0;33;1;NA;1;1;1;1;1067;1600;NA
NA;3834;NA;18:14:56;08/31/24;18:14:56;08/31/24;0;start.html;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;jk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0;56106;89LIK;18:15:25;08/31/24;18:19:49;08/31/24;264;start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html;7;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0";18;4;2;5;2;4;4;4;3;3;3;4;1;3;4;5;3;4;3;3;3;3;3;3;3;4;5;4;2;2;1;2;4;3;3;5;3;5;5;5;5;5;02;smart%20phone;NA;woman;NA;NA;01;win;win;NA;34287;NA;46617;38382;38138;66630;participate;jk;60;0;36;1;NA;1;1;1;1;800;1280;NA
